word,start,end,sentence,true_label
TAXTA,10,14,"Nigeriya, taxta-şalban, kauçuk və heyvan dərilərindən də böyük gəlirlər əldə etməkdədir",1
TAXTA,75,79,Gecə əsən küləyin gücü azalsa da tapdığı deşiklərdən evə sızmağa çalışırdı Taxta pəncərənin aşağı sol küncündən evə daxil olan hava isə artıq vıyıltıya çevrilmişdi Adəti üzrə hər səhər  da oyanan yaşlı Cəmilə nənəni külək bir saat tez oyatmışdı Evdəki soyuğu hiss etmək üçün yorğanı azca qaldırmaq kifayət idi Yerindən qalxan Cəmilə nənənin ayağını döşəməyə basarkən çıxan cırıltı səsi ilə küləyin vıyıltısı qəribə bir ahəng yaradırdı Bu səsin müşayiəti ilə hamama daxil olub əlini və üzünü yudu Hamamdakı güzgüdən axır vaxtlar zəhləsi gedirdi Məcburən üzünə su çəkəndə baxmalı olurdu ancaq bu onun üçün çox ağrılı keçirdi Üzündə və əlində artan qırışlar onu lap özündən çıxarırdı Bir zamanlar nazik və yumşaq damarlarının belə göründüyü ağappaq dərisi indi solmuş tündləşmiş daha qalınlaşmış və qırışmışdı Əllərindəki qırışlar o qədər sıx və şişkin idi ki dəsmalla əlini sildikdən sonra da o qırışların arasında su qalırdı Güzgüyə həm də ona görə nifrət edirdi ki özünü görmək üçün mütləq qamətini dikəltməli idi Qocalığının bir növ sübutu olan bu güzgünü nə vaxtsa cilik cilik edəcəkdi Cəmilə nənə kabinəyə yaxınlaşanda çörəklər yenicə gəlmiş karton yeşiyin içinə səliqəsizcə yığılmışdı Kabinədə radioda oxunan musiqinin xırıltılı arabir itib geri qayıdan səsini eşitmək olurdu Satıcı termosdan özünə çay süzdükdən sonra fincanı taxta siyirmənin üzərinə qoymuşdu Burada o qədər çay ləkəsi var idi ki fincana doğma yer kimi görünürdü Üzəri ağ nöqtələrlə bəzədilmiş qırmızı rəngli plastmas qəndqabı və qəndlərin arasından sarı rəngi ilə adama göz vuran karamel konfeti də fincanın yerinin məhz illərdir bura olduğuna dair fikirlərə haqq qazandırırdı Qəndlərdən birini götürüb yarısını çaya batırıb ağzına atan və bir qurtum qaynar çaydan içə içə  Bu dəqiqə gəlib elə Bircə saniyə Cəmilə nənənin illərdir ayaq basdığı bazarda demək olar ki çox şey dəyişmirdi elə bil dünyadan bixəbər bir yer idi Heç həvəsli də deyildilər Çox kiçik nəzərə çarpmayan nələrsə ola bilərdi məsələn bəzi piştaxtaların yeri dəyişə bəzilərinin isə üstü örtülə bilərdi Bu bazarın şəraiti də çox ağır idi  girən alıcıların şikayəti də o olurdu ki bura çöldən də soyuqdur Elə ona görə də burada kişi kürkü geyinmiş qadınlar solmuş əsgər paltarında yaşlı kişi satıcılar rastınıza çıxa bilərdi Danışan ağızlardan və çay termoslarından çıxan buxar isə bazardakı həyatın davam etdiyinə dair kiçik bir işarə idi  Bəs edər Bu torpaqda bitməyən nəsə var ay oğul Hamısı da dadlı  Deyəsən neçə vaxtdır yoldaşın görünmür burada Salamatçılıqdımı  Hə şükür Rayona gedib qohum qardaş ki ordadı xeyir şərdən də qalmaq olmur  Göndərən sağ olsun  Cəmilə nənə bazarı tərk edəndə narın yağış yağmağa başlayırdı Deyəsən bu cümlələr hər il olduğu kimi qışın gəlməyinə az qalmış yenə təkrarlanırdı Bazar od tutub yanır Bazara girmək mümkün deyil Dolu ciblə girib bomboş çıxırsan Əvvəl bu pulla əlidolu gedərdin Kilo ilə aldığımız şeyləri dənə ilə alırıq Biz yenə necəsə ala bilirik Allah möhtac olanlara kömək olsun Piştaxtaların arasından keçdikcə kimi onu adı ilə çağırıb salamlayar kimi qoluna girib ayaq saxlamağını istəyər kimi də bıçağın ucundakı pendir dilimini dadmağı üçün ona uzadardı Daddığı hər pendir dilimində uşaqlığının ağız dadını xatırlayardı Tiflisdə doğulan onun küçələrində uşaqlığı keçən Cəmilənin atası ilə birgə gəzməyi çox xoşladığı ən qədim Dezertir bazarı yadına düşər gözündən axan bir damcı yaş paltosunun xəz yaxalığını isladardı Çox darısqal olan piştaxta aralarından heç kəsə toxunmadan keçməyə həmişə diqqət edərdi  Buyurun dedi Ağzında qənd ola ola dediyi sözü tam başa düşmək olmasa da mənasını gözlərindən və əllərinin hərəkətindən başa düşmək olardı Suyun nə dadı olur adətən nə də iyi Ancaq bazarda göyərti satılan piştaxtaların arasından keçəndə suyun göyərti ilə birlikdə reaksiyasından doğan iyini hiss etmək mümkünə çevrilir Qapağı mismarla deşilmiş plastik butılkalar sıxıldıqca su göyərtilərin üzünə çilənir beləliklə alıcılarda şüuraltı məhsulun təzə və ya tər olması barədə fikir yaranırdı Baxmayaraq ki bu onların gözləri qarşısında indi baş verirdi  Amerikalı rejissorun çəkdiyi filmə tamaşaçılar niyə yalnız  ci ildə baxa biləcəklər AraşdırmaCəmilə nənə bu sözləri demək olar ki hər gün məhəllədəki qonşulardan hal əhvalını tutan qohumlardan tez tez onu ziyarətə gələn kiçik oğlundan eşidirdi  Evlərə də bayramdan bayrama ayaq basır Bazarın çıxışına yaxın isti təndir çörəyinin iyini hiss etməmək müşkül məsələ idi On beş iyirmi metrdən gələn bu xoş ətirlə çörəyin satıldığı yeri gözübağlı təxmin etmək olardı Hər bir saatdan bir on on iki yaşlı oğlan uşağı qucağında üzərində şir şəkli olan adyala bükdüyü çörəkləri tələsik halda gətirib kabinənin qarşısına düzər barmaqları ilə sayıb təhvil verər və qaçaraq uzaqlaşardı  Doğrudur salam söyləyərsən Soyuqdan çatlamış dodağını isladıb sonra sözə başladı Bir qədər də irəlilədikdən sonra adəti üzrə sıranın sol küncündəki piştaxtaya yaxınlaşdı Bu köhnəlmiş köhnəliyini gizlətmək üçün üzərinə süfrə sərilmiş piştaxtanın arxasında Tənzilə adında bir yaşlı qadın oturardı Boyu qısa olduğu və piştaxtanın arxasından boylana bilmək üçün üç yeşiyi üst üstə qoyub üzərində əyləşərdi Piştaxtasında öz həyətindən toyuq yumurtasını ağ salafana bükülmüş lavaşı bir də bir neçə dəstə qulançarı görmək olardı Cəmilə nənəni görən kimi ayağa qalxar onunla görüşüb hal əhval tutmağı özünə borc bilərdi Aralarında yaş fərqinin çox az olmasına baxmayaraq o da hamı kimi Cəmilə nənə deyə xitab edərdi Digər ərzaqlara nisbətən bazarda göyərti adətən çox ucuz qiymətə satılır Məsələn altı bağlamasını bir manata almaq mümkündür Meylin tərxuna düşəndə isə bir bağlaması üçün əlli qəpiyi gözə almalısan Fəsilin qış yay olmasından asılı olmayaraq həmişəyaşıl olan piştaxta arxasındakı satıcılar isə digərlərindən daha mehriban olurlar Bəzən sonda bir bağlamanı hədiyyə kimi aldıqlarınızın üzərinə sizdən xəbərsiz ata da bilirlər  Ölümü hatırlatan ne var bu resimde Cəmilə nənənin evdə hər həftə dovğası bişməli olduğuna görə bu piştaxtada da dayanmalı idi Torbasının ağırlaşdığını hiss etdiyindən onu taxta yeşiyin üstünə qoydu Qamətini dikəltdi nəfəsini dərdi əllərini böyrünə dayadı və dedi  Hə ay nənə Nöş yoxdu Banan ananas Hamısı da xaricdən gəlir od qiymətinə  Nə   tez keçəcək həyatdan daha tez keçən bir şeymi var Bir də görəssən həyətinizin qapısındadı başında papaq əlində kağız çiynində də kəmər Bu vaxtı evi tərk etməsinə və bazarın evlərinə yaxın olmasına baxmayaraq çox astagəl qadın idi Bazara qədər olan yol   dəqiqə vaxtını alacaqdı Üzü küləyə gedəcəyini nəzərə alsaq  yaşlı Cəmilə nənəni uzun və çətin yol gözləyirdi Addımlarını elə yavaş atırdı ki elə bilirdin ayaqlarından daş sallanıb Yolun yarısına qədər addımlayıb köşkün qabağında dayanar bugünkü qəzetin gəlib gəlmədiyinə baxar nəfəsini dərib yoluna davam edərdi Yaxın üfüqdə bazarı görəndə isə yorğunluğu yaddan çıxar əli ilə cibindəki iyirmi manatı bərk bərk sıxardı Nə alacağını kağıza yox beyninə yazardı Bazarın əsas qapısından keçəndə hamı Cəmilə nənəyə əl edər onu salamlayar öz piştaxtasına dəvət edərdi  il idi ki onu bu piştaxtalar arasından tanış üzlər salamlayırdı Torba artıq yarıyacan dolmuşdu Ağırlaşdıqca tutqacları formasını dəyişir daha nazikləşir və barmaqlarını sıxırdı Yarıyacan dolsa da torbanın sağ əlində olması onun hərəkətində də hiss olunurdu Addımlarını atdıqca çiyinləri sağa tərəf əyilir sonra əvvəlki vəziyyətinə qayıdırdı  Cəmilə nənə bazara yolun düşsə əgər məni yaddan çıxarma sən Allah Səni ki görürəm ürəyim lap dağa dönür  Saydıqların Hələlik ay oğul yorulmayasan  Rihanna Oskar  də çıxış edəcək Kulis az Etibarın Ağır bir çəki daşı həkayəsini təqim edir  O nə sözdür Mənim bu iki gözlərim üstə Bu sulanmışlar bir kənara sənə lap altlarından verəcəm Gün işığı görməmiş Hə necədi Bu iki bu dörd bu da altı ürəyində saysa da elə bilirdin danışmağa davam edirdi Çörəklərdən çıxan istilik şüşə pəncərələrdə buxar qatı əmələ gətirərdi  Allah ağzından eşitsin Heç öz oğlumu bu qədər gözləməmişdim Satıcı onun əlindəki parça torbanı açıb yumurtaları ehmalca yerləşdirdi Sonra da üstünə ağzı düyünlənmiş lavaşları qoydu Cəmilə nənə pulu bilərəkdən artıq ödəyib torbasını biləyinə keçirdi və sağollaşdı Hər bazara gələndə guya soyuducudan xəbərsizmiş kimi bu qadından nəsə almağı özünə borc bilirdi  Buyur nənəcan Mətbəxə keçib bir stəkan su ilə dərmanını içdikdən sonra dəhlizə yönəldi Şkafı açıb ən qalın paltosunu əli ilə ayırd etməyə çalışdı Bu dəfə birinci cəhddən tapmışdı budur əli yun parçadan olan paltoya toxundu Əynini geyinib qapının dəstəyinə tərəf əlini uzatdı Adəti üzrə geri dönərək yataq otağına nəzər salıb həyat yoldaşını səsləmək istəsə də birdən xatırladı ki o artıq  aydır ki dünyadan köçüb Ona görə də dəhlizin işığını rahat şəkildə söndürə bildi  Bircə isti təndir çörəyi Altı yanmamış olsun  Əlbət ki nə deməkdi o elə Niyə gəlmirəmki Ayaqlarım sözümə baxsa hər gələndə sənə baş çəkəcəm Nəvəndən nə xəbər ətər Yeşiyin tən ortasından çörəyi çıxarıb qəzetə bükdü və ona sarı uzatdı Qəzət solğun və rəngsiz olsa da başlığında göy rəngdə iri şriftlərlə Azərbaycan təhsili yazıldığı aydın oxunurdu Kənd yerində yaşayanların imdadına həyətyanı sahələrində əkib becərdikləri çatsa da şəhərdə həyatın rəngini bazar müəyyən edirdi Xüsusən maddi vəziyyəti aşağı olan insanların həyatını məişət və güzəranını  Oğul sənə qurban gözlərim onsuz da yaxşı seçmir Ancaq sənə özüm kimi inanıram Mənə bir az dağ keşnişi ispanaq bir az da pərpətöün verərsən Bilirsən yəqin dovğalıq  Nəvəm  aydı səsini eşitmirəm Atası məndən gizlədir amma bilirəm ki onu lap Murovun kəlləsinə çıxarıblar Bazar ki soyuq olur üşüyürəm gözümün qabağına ən birinci nəvəm gəlir Bircə bu altı ay da tez keçsəydi,1
TAXTA,0,4,Taxta qaşıqlar üzərində ikiüzlü oyma işləri əsasən dəstəkdə icra edilirdi,1
TAXTA,40,44,"Çəkilən aerofoto təsvirlərin, “tapılan” taxta qalıqlarının isə az sonra saxta olması sübuta yetirilmişdir",1
TAXTA,111,115,"İdeal evlər: İnsanlar yaşadıqları mühitin tələblərinə cavab verən evlərdə yaşayırbt Onlar, adətən, daş və ya taxta, eləcə də gildən hazırlanmış kərpic kimi yerli tikinti materiallarından istifadə edirlər",1
TAXTA,740,744,başçısının birinci müavini əlavə edib ki hazırda Şərq bazırı nın daxilində təmir işləri aparılır Binanın əhatəsi bağlanıb və təxminən  aydan sonra Şərq bazarı nda işlər yekunlaşacaq Təmir bitəndən sonra ətrafı gül çiçəkli olan memarlıq abidəsi görünəcək Sosial şəbəkələrə Şərq bazarı nın sökülməsi ilə bağlı məlumatlar yayılıb Nərimanov rayon  Hakimiyyəti başçısının birinci müavini Şahmar  Lent az a açıqlama verərək məsələyə aydınlıq gətirib Ş  bildirib ki bazarın yerləşdiyi tikili tarixi əhəmiyyətə malikdir və tam sökülməyəcək Şərq bazarı artıq   aydır fəaliyyətini dayandırıb O bina tarixi memarlıq nümunəsidir bu səbəbdən də sökülə bilməz Onun içərisindəki konsuriksiyalar bərbad vəziyyətə salınıb Bazarın içərində hərə bir arakəsmə taxta ilə özünə bir obyekt düzəltmişdi  həmin artıq şeylərin hamısı söküləcək Ora gözəl bir tarixi memarlıq əsəri kimi başqa bir təyinatla istifadə olunacaq,1
TAXTA,18,22,Bu dükanlar böyük taxta qapılarla bağlanırdı,1
TAXTA,12,19,"Dərs zamanı taxtadan aktiv istifadə olunur, çünki o, məlumatları asanlıqla göstərməyə imkan verir.",0
TAXTA,0,7,"Taxtanın təmiz olması vacibdir, çünki təmiz taxtada yazılar daha yaxşı görünür.",0
TAXTA,8,14,Müəllim taxtada yanlışlıqları düzəltdi və şagirdlərə düzgün cavabları göstərdi.,0
TAXTA,37,41,"Məscidin döşəməsi torpaq, tavanı isə taxta materialı ilə yerlli ustalar tərəfindən xüsusi ustalıqla hörülmüşdür",1
TAXTA,107,111,Cəbi maşından atılıb salamsız-kalamsız həyətə girdi və Fatma arvad da tələsik  oğlunun ardınca içəri keçib taxta pilləkənlə ikinci mərtəbəyə qalxdı,1
TAXTA,243,247,"Ən əsası isə mənim Bakım heç vaxt uçulub dağılmayacaq, mənim Bakımın köhnə həyətlərini yerində iyirmi mərtəbə binalar ucalmayacaq, mənim Bakımın küçələrində həmişə trolleybuslar, tramvaylar dolaşacaq, dondurma satanlar altına çarx bərkidilmiş taxta qutularını qabaqlarına qatıb bütün günü «maroj», «maroj» qışqıra-qışqıra tinləri, dalanları gəzəcək, yaşlıcavan quşbazlar şalvarlarının balaqlarını, köynəklərinin qollarını çırmalıyıb, damda göyərçin uçurdacaq, axşamlar əllərində təsbeh fırladan, başlarından aerodromu şapkələri əskik olmayan Bakı kişiləri küçələrin o üz-bu üzündə şakkaşuruknan nərd atacaq, dirsəyəcən yağın, benzinin içində olan şoferlər qapılarında saxladıqları hökumət maşınlarının kopotunu qaldırıb motorunda eşələnəcək, ağzıdualı, başı buxara papaqlı, şəvə saqqallı ağsaqqallar tut ağaclarının altında yığışıb Seyid Əzimin, Füzulinin qəzəllərini xırdalıyacaq, arvadlar həyətlərdə paltar yuya-yuya dünən axşam televizorda göstərilən indeyski kinonu müzakirə edəcək, uşaqlar da gah çərpələnk uçurdacaq, gah da taxta avtomatlarla, tapançalarla silahlanıb «dava-dava» oynayacaq",1
TAXTA,82,86,"Öz yoxsul, çox köhnəlmiş geyimində və bu qeyrimünasib pozada əntiqəfüruş bir topa taxta kəpəyini xatırladırdı",1
TAXTA,18,22,Kulub düşərgələri taxta və ya büzməli dəmirdən hazırlanmış eyniadlı Nissen daxmasının istifadə edilərək inkişaf etdirilmişdir,1
TAXTA,245,249,"qeyd olunub ki, yanğın nəticəsində binanın birinci mərtəbəsində yerləşən vətəndaşa məxsus ümumi sahəsi 750m² olan təsərrüfat malları saxlanılan anbarın yanar konstruksiyaları 230m² sahədə, ümumi sahəsi 830m² olan ondulindən ibarət dam örtüyü və taxta atmaları 600m² sahədə yanıb, yanğının mənzillərə keçməsinə imkan verilməyib",1
TAXTA,142,146,"Hotel Bristol bilmirdi ki, o payız ötəcək, sonra yenə payızlar gəlib keçəcək və  eləcə bir payız günü iki cavan oğlan onu tabutun içində, nəm taxta qutunun içində  çəkib yük maşınına qoyacaqlar",1
TAXTA,25,29,ortalıqdakı daşın üstünə taxta parçası qoyub oturdum,1
TAXTA,16,22,"Müəllim hər gün taxtanı silir və bu, onun həmişə təmiz olmasını təmin edir.",0
TAXTA,10,16,"Şagirdlər taxtaya diqqətlə baxır, çünki dərs izahı burada aparılır.",0
TAXTA,3,7,"Bu taxta çox köhnədir, buna görə də yazılar yaxşı görünmür.",0
TAXTA,0,4,"Taxta üzərində riyaziyyat misalları həll edirik və bu, mövzunu daha aydın edir.",0
TAXTA,0,7,"Taxtanın rəngi ağdır və bu, yazılan hər şeyin daha yaxşı görünməsinə imkan verir.",0
TAXTA,5,9,"Yeni taxta sinif otağında quraşdırıldı və bu, dərslərin daha yaxşı keçməsinə imkan verir.",0
TAXTA,16,20,"Sonra sahildəki taxta çətirləri göstərib soruşdu ki, papa, onlar nədir elə? Əlbəttə,  desəydim ki, adamlar gündən qorxurlar, gedib o çətirlərin altında otururlar,  soruşacaqdı ki, adamlar niyə gündən qorxurlar, desəydim ki, gün adamı yandırır,  soruşacaqdı ki, niyə və s",1
TAXTA,18,22,"Yan-yan bağlanmış taxta və ya tirlərdən ibarət olub, su nəqliyyatı vasitəsi hesab edilən sal Azərbaycan dilində ibtidai gəmi mənasında işlədilmişdir",1
TAXTA,212,216,"Oyundakı üz ifadələri və hərəkətləri üçün animasiyalar, əvvəlki oyunlara nisbətən daha çox oldu və personajların müəyyən bir emosional vəziyyəti ilə Bu animasiyalar, əvvəlki Sims seriyası oyunlarında sıx görülən taxta effektinin olmaması üçün yaradıldı",1
TAXTA,37,43,"Parçalar uzunluğu 1 m-dən az olmayan taxtaya bərkidilir, taxta yerə basdırılır və ya daşlar vasitəsilə şaquli vəziyyətdə tərpənməz hala gətirilir",1
TAXTA,49,53,"Məsməxanım tüfəngi götürdü, gözünün birini qıyıb taxta dovşana baxdı və  taxta dovşan onun gözünün qabağında o tərəf bu tərəfə qaçmağa başladı",1
TAXTA,93,97,Çarpayının arxası Çilçırağın altında sağ tərəfdən əjdahanı məğlub edən müqəddəs Marqaritanın taxta fiquru təsvir edilib,1
TAXTA,93,97,"Piroqu əlüzyuyan tasda bişirməkdən  qorxurduq, çünki suvağı qopa bilərdi; Saylas əminin uzun taxta dəstəkli qədim bir mis  manqalı var idi; qoca onun üstündə çox əsirdi, çünki onu İngiltərədən ""May gülü""1 gəmisində və ya ilk gəmilərin birində Qəsbkar Vilhelm2 İlə birlikdə bir nəcib adam  gətirmişdi",1
TAXTA,12,19,"Dərs zamanı taxtanın qarşısında dayanmaq lazımdır və bu, məlumatları izah etməyə kömək edir.",0
TAXTA,8,14,Müəllim taxtada yeni mövzunu izah etdi və şagirdlərə nümunələr göstərdi.,0
TAXTA,0,7,"Taxtanın üzərində cədvəl çəkildi və bu, məlumatların daha yaxşı təşkil olunmasına kömək etdi.",0
TAXTA,0,6,Taxtada izah olunan mövzular daha aydın olur və şagirdlər daha yaxşı başa düşürlər.,0
TAXTA,8,14,"Müəllim taxtada misal çəkdi və bu, mövzunu daha aydın başa düşməyə kömək etdi.",0
TAXTA,0,7,Taxtanın üzərində rəngli təbaşirlə yazmaq maraqlıdır və dərsə rəng qatır.,0
TAXTA,10,16,"Şagirdlər taxtaya yazdılar və bu, onların dərs zamanı aktiv iştirakını təmin etdi.",0
TAXTA,0,7,"Taxtanın küncündə təbaşir tozu var, çünki dərs boyu çox yazılıb-silinir.",0
TAXTA,24,28,"Bu sinif otağında böyük taxta var və bu, çoxlu məlumatları eyni vaxtda göstərməyə imkan verir.",0
TAXTA,0,6,"Taxtaya yeni təbaşir aldılar, çünki köhnə təbaşirlər yaxşı yazmırdı.",0
TAXTA,15,19,"Yaxşı olar ki, taxta həvəng dəstə ilə əzəsiniz",1
TAXTA,99,103,"Qəmərvan kəndində sədr işlədiyi müddətdə məktəb binası, xəstəxana, klub, mehmanxana, su dəyirmanı, taxta emalı sexi, hamam tikdirmişdir",1
TAXTA,60,64,"Soruşdum ki, indi soyunub bu suda çimərdin, ya yox? O  saat taxta çətirləri yadından çıxardıb başını tərpətdi – yəni ki, yaman çimərdim –  amma yaman da məlul-məlul tərpətdi, çünki bilirdi ki, real söhbət deyil bu",1
TAXTA,0,6,"Taxtaya yazmaq üçün xüsusi markerlər var və bu, yazmağı daha rahat edir.",0
TAXTA,3,9,"O, taxtaya şəkil çəkdi və bu, dərsə maraq qatdı.",0
TAXTA,7,14,"Dərsdə taxtadan istifadə etdik, çünki məlumatları vizual şəkildə təqdim etmək asandır.",0
TAXTA,0,7,Taxtanın üzərindəki yazılar silindi və dərs təmiz lövhə ilə davam etdi.,0
TAXTA,23,29,Müəllim yeni tapşırığı taxtada izah etdi və şagirdlər dərhal anladılar.,0
TAXTA,3,7,"Bu taxta rəqəmlərlə doludur, çünki riyaziyyat dərsində çoxlu misal həll edilir.",0
TAXTA,4,11,"Biz taxtanın rəngini dəyişdik, çünki köhnəsi artıq oxunaqlı deyildi.",0
TAXTA,8,14,"Müəllim taxtada müxtəlif qrafiklər çəkdi, bu da dərsi daha anlaşılır etdi və şagirdlərin mövzunu vizual olaraq daha yaxşı qavramalarına kömək etdi.",0
TAXTA,10,16,"Şagirdlər taxtada yazılan tapşırıqları diqqətlə izlədilər, müzakirələrə qoşuldular və tapşırıqları yerinə yetirmək üçün fəal şəkildə çalışdılar.",0
TAXTA,0,6,"Taxtada yazılmış qeydləri oxumaq asandır, çünki yazı çox aydın görünür və bu, şagirdlərin dərs materialını daha rahat mənimsəmələrinə imkan tanıyır.",0
TAXTA,8,14,"Müəllim taxtada müxtəlif rənglərdə yazaraq mövzuları daha fərqli göstərdi, beləliklə, şagirdlərin diqqətini cəlb etdi və məlumatların daha yaxşı yadda qalmasını təmin etdi.",0
BAL,90,92,"az istinadla qaraciyərin təmizlənməsinin 3 ən sadə üsulunu təqdim edir:1-ci üsul:100 qram bal, 500 qram qıtıqotu (xren) və 1 litr su qarışdırılır, bir sutka ərzində qaranlıq və soyuq yerdə saxlanılır",1
BAL,20,22,"Belə ki, ərazidə 89 bal gücündə zəlzələlər müşahidə olunmuşdur",0
BAL,125,127,Növbəti tədris ili üçün ali məktəblərə tələbə qəbulu zamanı texniki və texnoloji təbiət ixtisas qrupuna aid olan ixtisaslara bal məhdudiyyətinin qoyulacağı gözlənilir Lent az ın trend ə istinadən xəbərinə görə bunu Təhsil Nazirliyinin Aparat rəhbərinin müavini Yaqub Piriyev deyib  Y Piriyev deyib ki bal məhdudiyyətinin nə qədər olacağı qəbulun nəticələri müzakirə edildikdən sonra müəyyənləşdiriləcək Aparat rəhbərinin müavini qeyd edib ki ötən il ilk dəfə olaraq bütün ixtisaslar üzrə müsabiqəyə buraxılma üçün  bal məhdudiyyəti qoyulmuşdu I ixtisas qrupunun  müxtəlif ixtisasına isə   bal məhdudiyyəti tətbiq edilmişdi Texniki və texnoloji ixtisaslar qrupuna təbiət ixtisas qrupuna aid olan bəzi ixtisaslar ölkə üçün prioritet olduğundan onlara bal məhdudiyyətinin qoyulacağı gözlənilir Amma bu ixtisaslar hələ müəyyənləşdirilməyib Həmin ixtisaslar müəyyənləşdiriləcək və onların bal məhdudiyyəti dəyişəcək,0
BAL,30,34,"Kişilər heyvanları ovlayır və balıq tutur, qadınlar isə Onlar öz allahlarına dua edir, qaranlıq düşdükdə isə şər ruhlardan giləmeyvələr, yeməli köklər və ağaclardan bal toplayırlar",1
BAL,35,37,"Salmonellalar arıların bağırsağına bal, yaxud su ilə daxil olur",1
BAL,19,21,"İstər istə,istəmə,Bal arısı,Məryəmin Nəzərləri** üstədir! Oxşar işarəti var; Nəzər yetir dəstəmə",1
BAL,107,109,"İstəyirdim sən xoşbəxt olasan, bu hər şeydən vacib idi, hər dəfə sən “xoşbəxtəm” deyəndə bütün yalanlarım bal kimi şirinləşirdi, onda mənə bəxş etdiyini ötəri təbəssüm üçün bütün dünyanı yalan danışmağa məcbur edərdim, istərdim həmin təbəssümü qarmalayıb götürüm, sinəmə sıxım, həmişə mənimlə olsun",1
BAL,12,14,"İstǝyirsǝn bal-çörǝk, al ǝlinǝ bel-kürǝk",1
BAL,6,8,Dadar bal hər yerin digər yerindən,1
BAL,45,47,Yekun göstәrici 0 (әn zәif) vә 1 (әn yüksәk) bal ilә ifadә olunur,0
BAL,79,81,"BMT orqanları III üzrə ölkələrin reytinqlərini hər il dərc edirgöstəricisi 0,4 bal, iqtisadi cəhətdən inkişaf etmiş ölkelər üçün 0,1 bal, inkişaf etməkdə olan lər",0
BAL,39,41,"Quyunun qırağındakı arı yuvasında olan bal da dünya malının şirinliyi dеməkdir; dünya malı insanı aldadar, ölümü, cəhənnəmi yadından çıxardar, bir gün yıxılar ölər",1
BAL,26,28,"Lakin bunula belə süfrəyə bal, yumurta qoymaqla, soyuq fəsillərdə isti xörəklər çıxarmaq da məqbul hesab edilirdi",1
BAL,86,88,"Pendir yaxşı qidadır, insanın nəfəsini 3-5 illik aloye yarpaqlarının şirəsini sala və bal ilə qatıb ətirləndirir, yeyilmiş qidanın həzmini asanlaşdırır və iştaha vərəmli xəstələrə yedirdin",1
BAL,67,69,"10-20 saniyə aralığında davam edən zəlzələnin moment maqnitudu 6,7 bal gücündə olub",0
BAL,7,9,"Bunlar bal arılarının əsas məhsullarından güləm, bal və arı südü ilə qidalanan ən qorxulu parazitlərdəndir",1
BAL,37,39,Bunlar ali məktəblərə qəbulda yüksək bal toplayan abituriyentlərin saymda özünü göstərir,0
BAL,92,94,Müşavirədə respublikanın ümumtəhsil  məktəblərində şagirdlərin təlim müvəffəqiyyətlərinin 9 bal sistemi   ilə qiymətləndirilməsinin tətbiqi məsələləri müzakirə olunmuşdur,0
BAL,2,4,6 bal gücündə zəlzələ olub,0
BAL,93,95,"24 may tarixində keçirilmiş final mərhələsində isə onlar səhnəyə 20-ci çıxdılar, bu dəfə 132 bal toplayaraq finalda yarışan 25 ölkə arasında 8-ci oldular",0
BAL,51,53,"Bu, Xəzərin o üzündə, Türkmənistanda baş verən 7,5 bal gücündə zəlzələnin dalğası idi",0
